# 1: navigating to random spots in the map after fixing issues with random pose choosing and awaiting readouts from inertial sensors; this data exhibits problems with the actions being clipped, however, and the actions don't seem to be very diverse towards the end of the training. When viewing, the quadcopter doesn't take any constructive actions, that is, actions that make it go somewhere, even though the reward metric shows some level of convergence.
episode episodic_reward average_reward world_file timestamp
38 -216803.10395549942 -196877.53108560486 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:14:36.167866
39 -178161.30940192554 -196409.62554351287 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:16:42.528553
40 -223549.94263932342 -201464.46871552226 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:18:59.265757
41 -84541.22459942909 -203016.0100910067 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:20:45.201917
42 -227481.06905088128 -208145.0308469607 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:23:00.943948
43 -29667.656812549 -198845.01710296 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:24:55.503343
44 -32710.211177652556 -198897.0470736397 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:26:46.049389
45 -588321.9254702153 -213259.0577133204 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:29:38.746466
46 -141975.54128507298 -216440.87129756212 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:31:30.854118
47 -58206.521166797815 -217518.3690063661 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:33:56.814657
48 -53778.92640102167 -218692.6955801171 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:37:36.173845
49 -46490.700617519775 -219667.84778738534 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:41:15.786379
