# 3: navigating to random free spots in each map; ran overnight, but realized that drone was potentially spawning within walls. this encouraged me to manually enter in all of the free spots in each world.
episode episodic_reward average_reward world_file timestamp
39 -203935.99624681025 -164006.65700222534 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:00:43.044796
40 -203935.99624681025 -168494.6876906623 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:01:38.328649
41 -203935.99624681025 -173007.66161173623 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:02:34.166528
42 -200032.46321440034 -177511.23167398162 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:03:29.635971
43 -200032.46321440034 -182014.80173622706 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:04:25.095170
44 -203935.99624681025 -186640.96052936272 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:05:21.377412
45 -200032.46321440034 -191312.58842805788 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:06:17.475311
46 -200032.46321440034 -194950.6220995876 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:07:12.903671
47 -200032.46321440034 -196463.97273182607 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:08:08.400458
48 -200032.46321440034 -200064.84070853624 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:08:56.979168
49 -203935.99624681025 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:09:53.192148
50 -200032.46321440034 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:10:35.438627
51 -203935.99624681025 -202472.17135965652 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:11:23.490325
52 -203935.99624681025 -202472.17135965652 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:12:05.824773
53 -203935.99624681025 -202569.75968546676 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:12:48.156286
54 -200032.46321440034 -202472.17135965652 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:13:30.766554
55 -203935.99624681025 -202472.17135965652 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:14:13.270353
56 -200032.46321440034 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:14:56.004845
57 -200032.46321440034 -202276.994708036 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:15:45.528533
58 -203935.99624681025 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:16:35.931127
59 -203935.99624681025 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:17:27.218874
60 -203935.99624681025 -202472.17135965652 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:18:09.754019
61 -200032.46321440034 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:18:52.358082
62 -200032.46321440034 -202276.994708036 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:19:35.269934
63 -200032.46321440034 -202179.40638222577 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:20:27.308744
64 -203935.99624681025 -202276.994708036 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:21:33.223583
65 -203935.99624681025 -202276.99470803604 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:22:37.039264
66 -203935.99624681025 -202276.994708036 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:23:37.984274
67 -203935.99624681025 -202276.994708036 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:24:39.814608
68 -200032.46321440034 -202179.40638222577 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:25:40.912982
69 -203935.99624681025 -202179.40638222577 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:26:46.968638
70 -203935.99624681025 -202179.40638222577 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:27:49.049054
71 -203935.99624681025 -202179.40638222577 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:28:52.790706
72 -200032.46321440034 -202081.81805641553 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:29:58.849797
73 -203935.99624681025 -202081.81805641553 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:30:46.565739
74 -203935.99624681025 -202179.4063822258 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:31:37.460857
75 -203935.99624681025 -202276.99470803604 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:32:31.171822
76 -200032.46321440034 -202179.4063822258 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:33:25.721353
77 -203935.99624681025 -202276.99470803607 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:34:20.294702
78 -203935.99624681025 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:35:13.170604
79 -203935.99624681025 -202374.5830338463 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:36:05.909618
80 -203935.99624681025 -202374.5830338463 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:36:49.361440
81 -203935.99624681025 -202374.5830338463 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:37:37.591936
82 -203935.99624681025 -202472.17135965655 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:38:29.526991
83 -200032.46321440034 -202472.17135965655 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:39:18.800848
84 -200032.46321440034 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:40:12.645153
85 -200032.46321440034 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:41:08.014760
86 -200032.46321440034 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:42:01.719970
87 -203935.99624681025 -202472.17135965655 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:42:44.588555
88 -200032.46321440034 -202472.17135965655 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:43:40.967727
89 -203935.99624681025 -202472.17135965655 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:44:38.147913
90 -200032.46321440034 -202472.17135965655 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:45:34.208143
91 -203935.99624681025 -202472.17135965655 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:46:18.421015
92 -200032.46321440034 -202374.5830338463 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:47:26.972762
93 -203935.99624681025 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:48:16.886680
94 -203935.99624681025 -202472.17135965655 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:49:11.506241
95 -203935.99624681025 -202472.17135965652 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:50:08.661143
96 -200032.46321440034 -202472.17135965652 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:51:03.105133
97 -200032.46321440034 -202472.17135965652 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:51:56.458697
98 -200032.46321440034 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:52:54.030094
99 -203935.99624681025 -202374.58303384628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-20T02:53:46.692139
100 -212586.94324813824 -212586.94324813824 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T02:55:08.118336
101 -212586.94324813824 -212586.94324813824 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T02:56:19.716644
102 -212586.94324813824 -212586.9432481382 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T02:57:30.483677
103 -212586.94324813824 -212586.94324813824 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T02:58:22.872080
104 -192806.0403157167 -208630.76266165395 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T02:59:15.023638
105 -212586.94324813824 -209290.12609273466 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:00:21.797741
106 -212586.94324813824 -209761.09997207805 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:01:22.833337
107 -192806.0403157167 -207641.71751503285 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:02:04.906208
108 -192806.0403157167 -205993.30893733108 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:02:47.050414
109 -192806.0403157167 -204674.58207516963 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:03:43.078620
110 -192806.0403157167 -203595.62373340118 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:04:38.935881
111 -192806.0403157167 -202696.49178192744 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:05:34.385887
112 -212586.94324813824 -203457.29574086674 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:06:30.273573
113 -192806.0403157167 -202696.49178192744 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:07:12.865560
114 -192806.0403157167 -202037.12835084673 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:07:54.853337
115 -192806.0403157167 -201460.18534865114 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:08:37.290489
116 -212586.94324813824 -202114.7005192092 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:09:19.741195
117 -192806.0403157167 -201597.55273012628 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:10:02.377308
118 -192806.0403157167 -201134.8415504205 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:10:45.066211
119 -212586.94324813824 -201707.4466353064 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:11:28.550921
120 -192806.0403157167 -201283.57014389735 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:12:11.035876
121 -192806.0403157167 -200898.22787898005 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:12:53.633075
122 -212586.94324813824 -201406.4328950304 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:13:35.856741
123 -192806.0403157167 -201048.08320422564 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:14:19.172824
124 -192806.0403157167 -200718.40148868528 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:15:01.722825
125 -192806.0403157167 -200414.07990510954 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:15:44.033668
126 -192806.0403157167 -200132.30066105796 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:16:26.548430
127 -192806.0403157167 -199870.6485058672 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:17:09.099548
128 -192806.0403157167 -199627.0413268965 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:18:57.277874
129 -212586.94324813824 -200059.0380576045 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:19:40.023639
130 -192806.0403157167 -199825.07038851138 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:20:34.340077
131 -212586.94324813824 -200223.87891537478 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:21:28.880806
132 -192806.0403157167 -199999.09592750634 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:23:31.956508
133 -212586.94324813824 -200369.32673105435 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:25:43.280103
134 -192806.0403157167 -200153.23283347324 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:27:02.665499
135 -24928.872147621372 -195285.8894810885 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:29:26.079290
136 -16815.041036934657 -190462.35303665188 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:32:11.532062
137 -24929.11076145022 -186106.21508204134 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:33:32.686274
138 -24929.11076145022 -181973.4688174108 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:34:38.324656
139 -16815.041036934657 -177844.5081228989 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:35:41.939673
140 -16815.041036934657 -172950.2105676188 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:36:48.331481
141 -24929.11076145022 -168258.76475545162 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:37:49.872783
142 -16815.041036934657 -163364.46720017152 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:38:51.819703
143 -24929.11076145022 -158673.02138800433 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:39:34.961014
144 -16815.041036934657 -154273.24640603474 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:40:17.972020
145 -16815.041036934657 -149378.9488507547 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:41:00.828238
146 -16815.041036934657 -144484.65129547458 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:41:49.776515
147 -16815.041036934657 -140084.87631350505 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:42:38.964693
148 -24929.11076145022 -135887.95307464837 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:43:21.707034
149 -16815.041036934657 -131488.17809267883 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:44:04.463966
150 -24929.11076145022 -127291.25485382215 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:44:47.766768
151 -24929.11076145022 -123094.3316149655 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:45:30.772106
152 -16815.041036934657 -118200.03405968542 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:46:13.747416
153 -16815.041036934657 -113800.25907771585 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:46:56.568252
154 -16815.041036934657 -109400.48409574627 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:47:39.618396
155 -24929.11076145022 -105203.56085688966 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:48:22.658077
156 -24929.11076145022 -100512.11504472244 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:49:12.737901
157 -24929.11076145022 -96315.19180586576 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:49:55.552314
158 -16815.041036934657 -91915.4168238962 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:50:38.631474
159 -24929.11076145022 -87223.97101172901 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:51:29.866785
160 -24929.11076145022 -83027.04777287235 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:52:19.811006
161 -16815.041036934657 -78627.2727909028 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:53:03.171921
162 -16815.041036934657 -73732.97523562273 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:53:54.108553
163 -16815.041036934657 -69333.20025365317 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:54:45.701577
164 -16815.041036934657 -64933.42527168362 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:57:37.032709
165 -16815.041036934657 -60533.65028971407 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T03:59:11.356168
166 -16815.041036934657 -56133.87530774452 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:00:21.089341
167 -16815.041036934657 -51734.10032577497 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:01:06.473308
168 -16815.041036934657 -47334.325343805416 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:01:51.606112
169 -24929.11076145022 -42642.87953163822 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:02:44.006820
170 -24929.11076145022 -38445.95629278156 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:03:35.417137
171 -16815.041036934657 -33551.658737501464 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:04:26.870482
172 -24929.11076145022 -29354.7354986448 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:05:25.122656
173 -24929.11076145022 -24663.289686477605 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:06:07.375540
174 -16815.041036934657 -20263.51470450805 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:07:03.390711
175 -24929.11076145022 -20263.520669853773 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:07:45.589045
176 -16815.041036934657 -20263.520669853773 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-20T04:08:27.565533
