# 5: trying to hover at (0, 0, 1) 100 episodees per world, limited to four moves each episode. collision detection exists. Took so long.
episode episodic_reward average_reward world_file timestamp
55 -4241.423189607285 -4526.052969836759 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:05:27.047181
56 -4248.820922095977 -4475.945696939017 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:07:26.220284
57 -4267.2924019996235 -4451.205741708105 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:08:30.041732
58 -6246.4937193843825 -4451.048370238632 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:09:37.267480
59 -5241.630558447745 -4451.025704046593 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:10:42.949113
60 -4242.38029786946 -4450.9781357842385 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:11:49.845349
61 -4240.753065790902 -4475.95315111538 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:12:56.787625
62 -5254.349938665118 -4501.278263397294 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:14:04.410442
63 -4245.378059883656 -4400.546439486819 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:15:06.309788
64 -4267.924358909169 -4376.144431110197 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:16:13.369625
65 -4252.935051910023 -4376.44914727548 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:17:15.067085
66 -4250.9968525850545 -4376.374890562404 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:18:55.424399
67 -5267.707193270849 -4401.364625188774 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:20:03.152053
68 -4240.80975799451 -4400.947853689337 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:21:08.076779
69 -4234.5779447388395 -4324.506404732616 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:23:04.610028
70 -5257.05467863745 -4349.49617379188 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:24:10.427321
71 -4231.271196987779 -4374.223637003869 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:25:05.496023
72 -4255.649422639074 -4374.867805617074 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:26:09.475800
73 -4256.892693073724 -4375.039224652475 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:27:15.189922
74 -4252.741764502187 -4400.137861281774 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:28:23.147801
75 -3233.144740250757 -4399.55353037886 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:29:19.553657
76 -4256.351522516477 -4400.117918120578 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:30:28.143180
77 -3231.567053740537 -4374.87400868742 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:31:25.994574
78 -4250.1022292399675 -4374.931159809334 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:32:34.803308
79 -5241.901227310197 -4424.771437121216 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:33:38.081527
